"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"vjqpjyy","16 June 2022","I just watched this movie again after like 5 years and it's probably my favourite movie of all time. The movies message was very powerful and almost made me cry don't forget about the immaculate cinematography.","
            7/10
            "
"jj_spicer","18 February 2013","I went into Life of Pi not knowing anything about it. I'd seen trailers, and assumed it was a ""Jungle Book on Water"" sort of story. The trailers don't really do it justice as far as conveying what sort of story it is. It's a truly memorable film.A young boy, Pi, on his way to Canada with his family and their animals from their zoo, is shipwrecked and left stranded in the middle of the ocean on a boat with nothing but a Bengal Tiger to keep him company. But, unlike the Jungle Book, where you'd imagine the boy and the tiger become best friends and head off on an exciting adventure together, this story remains anchored in realism. This tiger is an actual tiger, which tends to want to maul and eat animals, including our protagonist, and there is a very effective scene early on that establishes this premise.The story becomes a tale of how the two manage to survive in close proximity with each other, each knowing the other wants to survive, and each knowing that, somehow, survival is dependent on the other. And as the final scenes start to show, the metaphor behind the scenario is deep and thought-provoking. Questions of religion, faith, humanity and the soul are raised, and you'll leave the cinema having experienced a pretty thought-provoking film.Suraj Sharma has to carry the film, as he and his CGI (for the most part) tiger are the only two characters on screen for most of the 2+ hours, echoing shades of Cast Away. And Sharma does a terrific job for a young and relatively unheard of actor. Ang Lee certainly brings out the best in his performance, and the effects on the tiger are sensational. You know he must be a CGI creation, simply for safety and practicality reasons, but you truly can't tell at times whether its one of the few scenes that has an actual tiger in it. It goes to show how far CGI has come.It's a visually stunning film, and its cinematography certainly adds to the story, rather than just provide a platform. Lee has always been good at using the surroundings to bring a story to life, and whilst sometimes, it maybe feels a little too pushed (the whale scene, whilst stunning, seems a little over the top), it's still wonderfully done. I didn't even find the 3D effects distracting.I would be surprised if this won any Oscars, simply cause it's maybe not the sort of film that would lead to any sort of wins, except maybe in the visual effects field, but its still certainly a terrific movie to take in. I suspect reading the book may give further meaning to the film's themes, but there are plenty there already to deal with.","
            10/10
            "
"xiaohuoontheroad","21 November 2012","It is very hard to give this masterful creation of Ang Lee a tangible rating and critic, because much of the takeaway of the film, is for the moviegoers and readers of the original novel to contemplate. It is also very hard to rate because it has been such a hard movie to make, out of a novel that addresses both the strength of faith and weakness of humanity in a rhetoric way.Ang Lee did it, although painstakingly. I was amazing by the soul of the film, thru the eyes of the Bengal tiger (amazingly) and the maiden acting of 17-year-old non-professional actor. The conversation about the journey of life that Ang Lee has succeeded in engaging us into is a special kind that few artists like him is able to deliver.The opening music is magic.The one point I deducted is my faith in Ang Lee. I will save that for his next film.Happy Thanksgiving, movie lovers.","
            10/10
            "
"jafar-iqbal","11 December 2012","A young writer travels to Canada to meet Pi (Irrfan Khan), an Indian man with an incredible story to tell. It is the story of his younger self (Suraj Sharma), who gets stranded in the Pacific Ocean with only a fearsome Bengal tiger to keep him company. The two castaways form a strange bond as they try to stay alive and get help.That's the story of Life Of Pi, the novel written by Yann Martel back in 2001. For nearly ten years the international bestseller was deemed unfilmable, despite numerous attempts. It was only when Ang Lee took control that the movie became a reality, and it has finally hit the big screen.The result of Ang Lee's attempts is an epic piece of cinema. The film is absolutely brilliant, with just the right amount of humour, emotion and action to satisfy everyone. I've not read the book yet (I will, for sure), but I get the feeling that justice was done here in regards to the adaptation. Characters are properly fleshed out, major and minor, and relationships are developed well enough to matter as the film goes on. If anything could have been explored better, it would be the relationship between Pi and his mother (Tabu). The influence she has on his life seems understated, and not in a good way.Life Of Pi is very much a work of fiction; at no point are we led to believe that it is based on reality, and this works massively in the filmmakers' favour. Unlike Zemeckis' Castaway, which is rooted in the reality of it all, Lee opts to focus more on the fantastical and beautiful. There is no real sense of time, and we aren't always told how certain things happen. They just do, and the story moves along.There are two things that stand out about this movie, and one thing that lets it down sorely. The good first. Suraj Sharma, as Pi, is excellent. Considering he has no acting experience, he is a revelation. And secondly, the movie is visually stunning. Absolutely beautiful from first frame to last. It's a visceral treat.Now the bad. I watched the film in 3D, and thought many times: why is this in 3D? I counted literally two moments where the 3D worked well. Other than that, it was useless. If the money spent on 3D was spent on shooting it in IMAX, Life Of Pi could have been even better. Instead, it was a bit darker than it needed to be, and everyone sits in a cinema looking like Stevie Wonder for no reason.The good heavily outweighs the bad, though, and I highly recommend the movie. Like with Avatar, the movie should be seen for the visuals alone. Unlike Avatar though, this is actually a good film. You'll fall in love with the characters, you'll be engrossed with them, and you'll feel a genuine sense of rejoice as everything unravels. I can't tell you if the movie is better or worse than the book. I can tell you that that doesn't matter here: the movie is excellent all on it's own.","
            9/10
            "
"cpbottss","3 July 2013","Let me start this review by saying I have enjoyed many of Ang Lee's films in the past. Let me also say that I am an animal lover. And as an animal lover I am appalled that this movie got made. Now I am fully aware that a significant portion of the animal scenes were cg. Nonetheless, the extent of distress that the animals suffered in the actual scenes that were used on top of a blue screen amounted to nothing less than gross levels of animal cruelty and so typical of a person completely indifferent of modern day animal issues. For that Ang Lee should be ashamed of himself. Bottom line, I can't say strong enough that this is NOT a story that should have been put on film!!!I say that for a variety of reasons, not the least of which is that the start of the film was culturally inaccurate. The mere suggestion that an Indian boy could freely and happily explore Hinduism, Islam and Christianity is nothing short of ludicrous and extends way beyond the scope of being able to 'suspend disbelief'. As for the cg, again, I felt is was ordinary at best and certainly not worth all the Oscar buzz it achieved. Don't get me wrong, I got the bigger message. I just don't think the vehicle for it was suitable for film and I don't think it can be even mentioned in the same sentence as films like Avatar. I have not read the book and I'm sure it was a great book, but it should have stayed a best selling novel. As for the film; it is used toilet paper and for his complicity in gross acts of animal cruelty, I hope Ang Lee never works again.","
            10/10
            "
"amit_imt2002","8 January 2013","Pi Patel is the son of a zoo owner in Pondicherry,India and when the business fails they decide to move to Canada and sell the animals off.The family sets off on a Japanese ship with all the animals on board, much like Noah's ark,only this time the biblical floods have been replaced by Indira Gandhi's emergency.But that does not make it a political film! There is a perfect storm at sea and Pi somehow finds himself adrift in a lifeboat with a zebra, an orangutan, a hyena and a huge Bengal tiger named Richard Parker.The smaller animals fall victim to the food chain and Pi is left alone with the tiger.We are now faced with a simple question, are there two animals on the boat or one human and one animal? This is one of the pillars of our belief system.If we believe the we humans are in a league of our own and above all other animals we fall roughly into the camp of those who also believe in intelligent design and therefore puts us immediately at loggerheads with environmental issues.To accept Darwinian evolution and mix it with spirituality is one of the key challenges and part of the bigger question of reconciling science and religion in a post industrialized world.Children are born atheists and amoral.They acquire morality and faith or a combination of both as the result of a variety of factors driven primarily by parents.My 5 year old daughter is drawn to the creamy layer of Hindu Gods( out of the teeming masses of no less than 33 million) when she listens to stories of the Ramayana and Mahabharata. At school they pray to a secular God everyday.Yet she lives happily in an atheist household.What her beliefs will be I do not know, I merely intent to give her the gift of choice, while gently reinforcing my rationalist standpoint which I regard as my moral duty, just as my parents felt it was theirs to imbibe in me the fear of God.The key question of why Pi was drawn to religion remains open. He ends up a professor of theology.The 200+ day ordeal can change anybody profoundly.The trapped Chilean miners contemplated resorting to cannibalism to survive.Danny Boyles 27 Hours is another true example of the triumph of the human spirit when the protagonist amputates his own arm to survive. So the fictional story of a boy who survived impossible odds should not make us religious. The film is shot magnificently, its a superlative act of visualization to bring this story to the screen and Ang Lee certainly has that gift. Intriguingly, the way he handles the Indian angle of the film and the prelude to the fateful voyage reminds me of Mira Nair's work in The Namesake which was a lesser film but filled with some of the same elements, a boy who grows up with an improbable and embarrassing name, the presence of Irrfan Khan and Tabu and the challenges of an immigrant family in the alien landscape of America as a nuanced adventure, thematically similar to Pi stranded with a tiger in the vast oceans.There is a scene at the end of the film where Pi parts ways with his feline companion.Richard Parker does not look back at Pi to bid him farewell and walks away unemotionally while Pi sobs with heartbreak.The tiger and its fear kept Pi alive, which is an interesting counterintuitive logic where fear keeps us alive.Perhaps an emotional void is mans biggest enemy. As he recounts the story many years later his eyes well up with tears again.We are supposed to feel that humans have a monopoly over emotions and this sets us apart from the rest of the animal kingdom, which is factually incorrect. Richard Parker deserves to be cut some slack as he has just survived an equal or probably even greater ordeal at sea!Mention must be made of Suraj Sharma who went to the audition to accompany his brother but landed the role out of 3000 aspirants.He does an outstanding job as a gangly youth who fights his circumstances with remarkable ingenuity and pluck.But the star of this visual feast must surely be the CGI tiger who looks us in the eye and brings to mind William Blakes classic poem The Tyger( a wonderful way to spell,sadly rectified in our school anthology) from his collection Songs of Experience, which was a sister poem of The Lamb.Pi is the Lamb here.When the Royal Bengal Tiger walks into the pages of history he will not look back with emotion at us humans who proved to be his worst enemies.We will be left wiping away our tears at having lost the most beautiful creature ever to our greed, indifference and arrogance. William Blake's poem brought to life by Ang Lee in the Life of Pi will hopefully survive for our children to fire their imagination.","
            2/10
            "
"italo505","26 November 2012","Lately I've been going to be movies with the uncertainty of finding a good movie, a movie that is not a complete bore, one that doesn't lack of a decent script or one without way too many special effects that overshadows the performance or the story itself. Rarely do I come out of the movie theatre with a smile on my face after having the good fortune of picking the perfect movie. Thus is the case with Life of Pi.Many times we see miracles in our every move, in every day and we choose not to see them, we're blinded by a blindfold that we put on ourselves and we question everything that we hear, everything we see. We need an open mind to the wonderful miracle of just being alive and that's what I got from watching Life of Pi. God closes a door but He always opens up a window. Or throws you a lifeboat that happens to have a Bengal tiger inside.","
            4/10
            "
"BigJimNoFool","14 September 2020","I was amazed and enthralled by the visuals which, even now 8 years later, are still breathtakingly realistic. The problem lies i think in the script and performances which remained emotionally aloof.","
            8/10
            "
"anupviswanath","25 February 2013","First of all great team work. Made me awe and jealous in a good way. The movie is so true to all elements about India and narrative way was too great, nobody can claim to have made this movie better or best because this is the best of the best. I haven't read the book but the movie has provided me a visual as well as audio treat. Visual treat I don't have to mention(it's known to all who watched this fabulous visual movie) now by audio I meant the score the start itself had traditional Indian music inch by inch but with a new pleasant and at the same time modern in instruments without just using it here and there. The team(visual,sound,actors,directors etc) have provided a new and more spectacular fantasy and dream like movie where in all elements of Hinduism are treated without any mocking sequences. The movie made me think and what I think this movie has conveyed are 1. Life has a meaning and to completely understand it is really hard (Anandi first love but marries another woman) 2. Circle of life comes in where dominant species kills lesser dominant species for survival(hyena kills orangutan and zebra in turn hyena gets killed by Tiger) and man being most dominant is able to train all other animals with his will(Pi training Richard Parker). 3.God works in the most mysterious ways 4.Never give up hope even when the shadows of lose is high. And the final sequence where the tiger just goes into jungle without turning back even though I didn't expect or didn't want it to happen but added meaning to what his father claimed. This movie is worth being called Indian movie because it brings in all our tradition,beliefs,ideas and myths into screen without losing its charm. I congratulate Ang Lee for Visualizing India in the most positive and effective way,each frame showing India was superbly taken and I wish more movies comes out which brings in the values of our nation rather than over hyped and very typical movie like Slum dog millionaire which I hate. And finally I found the ending as somewhat like Inception's ending where the viewer has to determine whether there truly was a Tiger(at the end Tiger goes into jungle and the screen becomes black and white) or just fragments of his imagination to do away with the loneliness or Is he paranoid?Some scenes made me think him as insane(1.When storm comes he pulls away the shelter type clothing and reveal Parker to the extreme weather condtions when he is tied to the boat). Anyway it's upto you viewers to believe in 'GOD' version or 2nd version. I believe in the more colorful story that is 'GOD' version rather than dull boring 2nd story without any color.","
            10/10
            "
"valadas","30 December 2012","Chiefly those at the sea including the stormy ones. It's actually a very well filmed movie from the technical point of view. The story is deep enough I mean the story of the boy in a boat with a tiger for 22 days after the shipwreck of the boat where both were travelling. Because as we see at the end this was only one of the two possible stories since the boy after having reached Mexico and been admitted to a hospital tells the representatives of the Japanese company that owned the ship a quite different story (although dramatic as well) after they told him they didn't believe in the first one. This feature of the plot enhances the quality of the film. Which one was true? We'll never know but both are very rich in their dramatic contents. The visual special effects are splendid and fortunately most of them were made by computer work since a few acts of cruelty against living animals (or presented as such) would have been to blame. Not exactly a very good movie but good enough and worth to be seen.","
            7/10
            "
"eyecandyforu","25 November 2012","Life of Pi is an amazing allegory, that attempts to explain a very abstract concept. This will no doubt confuse many, because it touches on the heart of how we perceive our own spiritual beliefs, it challenges our ideas of religion, the things we have held onto since childhood to give us hope and inspiration. Many people will leave the theater thrilled by a story of a boy who is trapped in a lifeboat with a Bengal tiger and how they formed a bond that saved them both. The film is vividly colorful, exciting and haunting, masterfully directed by Ang Lee. But, just as we think we've had a rollicking good time with a fantastical story, the last part of the film comes at us, and shakes us up. This is the crucial part of the film, and if audiences choose to ignore this, they miss the entire message of the film. As Jung said ""Man must have his myths"". So it is with God, so it is with Life of Pi.","
            6/10
            "
"roni_arg","28 January 2013","This is not just a movie, it is a real masterpiece. It is what a film should be. The cinema is the telling of a story through images and sounds and this film does all this, and more, in a very beautiful, artistic and touching way.The visuals are breathtaking. From the opening scene (the zoo), a swimming pool, even a shipwreck, to the images of the ocean, the fauna and the sky. Every frame is a beautiful picture. The colors are bright and perfectly blended. The little boat just floating in the immensity of the ocean where you can't tell where the water ends and the sky begins will amaze you.The soundtrack is magnificent. It is very touching, it sets the moods very well, and the Indian sounds suit everything wonderfully.The story is moving to the core. Everyone who has lost something or someone dear will be moved to tears. Everyone who has ever said a definite ""goodbye"" will walk out the cinema with a knot in their throats. Whether you have faith, whether you believe in God, in some power, or whether you don't, you will be looking inside yourself, wondering, reflecting.What do we have when we've lost everything? Is there a higher power? Do animals have souls? Are we any different from them? Which story do you prefer?","
            9/10
            "
"bob-rutzel-1","18 March 2013","When the Narrator of the story is in the title, you can be sure the Narrator will not die. Pi (Suraj Sharma) is the Narrator. He and his family are on their way to Canada to sell their family zoo. A storm comes up and wrecks the ship and the only survivors are: Pi, a zebra, an orangutan, a hyena and a Bengal Tiger (so named Richard Parker due to a cargo manifest order mix-up when the family bought him). Peter Parker was already taken. HA! After the Tiger eats the other animals, Pi decides he needs to teach the Tiger to fish or he will be eaten too. Wait, that's not right. What to do? What to do? Well, there is only one solution left and Pi hopes Richard Parker has enough intelligence to catch on. Now, getting the heavy stuff out of the way, there are 2-stories in here and which will you believe? The mystical one: a tiger and boy on a life boat; or a more believable one where Pi's mother, a seaman, and cook are in the life boat with Pi? Much of this has to do with a belief in God or having faith as the adult Pi (Irrfan Khan) unfolds the story to a writer who was told he would believe in God when he heard Pi's story. Okay, good choice. You selected the boy and the tiger. Once they are in the boat together, there is nothing but tension, wariness, anger, fear and really too much suspense. But this never drags. It is like you are Pi and watching out for the tiger every minute of the day and night; and you don't dare rest – and even though we are watching from a comfortable couch, we cannot rest either. We are riveted as is Pi. Yes, there is much CGI in here but everything is so well done, we are still afraid to sleep. We see Pi put together a make-shift raft away from the boat attached with a tether. Now Pi is able to get some restand we try too. We see storms with very high waves, lightning, sharks, whales, flying fish come upon Pi and the tiger and even though Pi, as a very young boy, experimented with Catholicism (even asked to be baptized), and Islam it was the Hindu god Vishnu who he thanked for saving them time and time again. Hey, you go with what you know.The cinematography and photography are simply outstanding. Did you go with what you know when you selected your choice as I asked above? Do you know why the Tiger didn't look back at Pi when they landed on the sand? When you know the answer to that, you then know which story was the true one. (9/10)Violence: Yes. Sex: No. Nudity: No. Language: No.","
            10/10
            "
"richwgriffin-227-176635","15 December 2012","A+. Cinematography, editing, visual effects (one of the finest uses of 3D technology I've ever seen), sound, music, script, direction and superlative acting (Suraj Sharma and Irrfan Khan both deserve Oscar nominations for their extraordinary performances) - this film is a must see! The tiger is ferocious, not a Disney cute and cuddly animal, but a real and frightening animal. I was gripped by this film for it's entire 2 hours and 5 minutes. Please see this movie on a large screen in a theatre; it is so worth it! (: This film is a hundred times better than ""Lincoln"" a million times better than the worst film of the year (""Zero Dark Thirty"", one of the worst movies ever made in cinema history). A+. This film should be nominated in every possible category, and I would especially like to see Mr. Sharma and Mr. Khan get richly deserved nominations (way better performances than the over-praised Daniel Day-Lewis, Alan Arkin, Bradley Cooper, Tommy Lee Jones - just my opinion, of course!) (:","
            10/10
            "
"braddugg","24 November 2012","A silly dumb adventure that sails on sea for most part and left me with seasickness.At the end of the movie, I was hearing claps in the theatre and I was wondering what have they liked so much in the film because I did not like anything. Yes, the visual effects were good, but nowhere near a movie like JURASSIC PARK. Don't even compare with AVATAR please. The plot, oh, where is the plot, a boy gets lost in a sea because of a thunderstorm and he takes a trip with a tiger and for the good part of it, both are struck together in sea. The episode was too long for me and just made me feel like it's giving me seasickness. Now, where did it go wrong? If I may say so, then in the writing itself that does not involve audience much. That is, it did not do anything to me. It neither thrilled me nor moved me nor made me laugh out loud. It went on and on and got me drowsy by the end. The only good thing is special effects that are good, but I am sure many movies in recent past have come with better effects and better ideas. Hailed by many as one of the best films of this year, I would rather say, it's a boring adventure. It is good for the first half hour or even an hour I would say, but after that it goes on and on and the sad part is it has inevitable end. It's not a kind of movie that could have ended anyway, the adventure has to end and the boy has to grow and the big Pi (Irrfan Khan) is going to tell this to his friend. Hey, now there is a twist, he tells this adventure and he tells a believable story while normal people stick to his believable story, his writer friend likes the adventure. So I as audience, had to give in to something and I was rather interested in the story he told than this adventure. The best moments are done in the first half an hour itself with Pi and his family in Pondicherry, once he gets on a ship, and gets lost, it stays for sometime, but man, those jelly fish, those whales, even that royal Bengal tiger that was made in CGI did not help me liking it. So I disliked it to the core. Once, he said Richard Parker (Tiger) was gone at the end, I fell into sleep, I just couldn't take that. Damn, we had been there at the very night of a day (Night 11 PM show) and with all the pains taken, we see an adventure end just like that. It meant nothing for me, and I am going with a 1/5. This 1 rating is for the special effects and the gorgeous titles that were good but not great. Ang Lee, you squeezed me in to this film and you gave me a bad film so this is what I give you back, a negative review. I suppose I among the very few who are going to criticize this movie as most others are going gaga over this. It's okay; I have my own mind anyways.","
            8/10
            "
"Vincentiu","11 February 2013","or fairy tale. or only work of a great director. huge ambition. and magic result. it is perfect show. nothing more. the pure beauty of images seems be source for so many flavors. the crumbs from many films about survive in middle of ocean, the spiritual delicate veil, the young actor who does a memorable Pi, memories about pages of novel, the impression to discover definition of many feelings and events, the joy of details, the tiger and the boat as sign about Noah escape, all in a special light makes it a real art pillar of 2012. sure, special effects or 3 D are secret tricks for its success. but each remains color for a portrait. the hand of painter is same in every film. so, if you search a miracle, that is Ang Lee vision. and, more important, his extraordinary courage.","
            3/10
            "
"paulclaassen","18 June 2018","This highly acclaimed, multi award winning film was also a huge box office success, earning $609 million on a $120 million budget. Unfortunately I was not as impressed. The visuals and effects are indeed impeccable, but that's as much as I enjoyed about the film. The fact that Pi was telling the story and the actual story were flashbacks, removed every inch of suspense, as I knew nothing was going to happen to him. Why they chose to do it that way is beyond me. It also suffered from way too many plot flaws and was anything but credible. You honestly want me to believe the tiger was under the canvas of the raft for more than a day without making an appearance or even a sound?? And what was the purpose of the weird meerkat island? Nothing their made any sense and did not contribute to the story whatsoever, apart from adding to the already long running time. When Pi finally got to shore, the tiger just ran off!! I was expecting so much more, as Pi tried gaining the tiger's trust all along, and it seemed to work, until they reached the shore. Idiotic tiger! At the end, you still don't know if everything he told actually happened or whether it was just a figment of his imagination. I'll go with the latter.","
            10/10
            "
"ketgup83","20 February 2013","Life of Pi was one of the most enthralling and visually stunning film that had brilliant story-line , powerful performances with decent screenplay.Pi (Suraj Sharma) is left alone on a life boat after his ship wrecks only to be in the company of a Bengal Tiger , a hyena , a Zebra and an orangutan. He must fight for survival in this adventurous and epic journey which makes him realize the ultimate purpose of life.Oscar winner director Ang Lee has taken one step ahead and done a fantastic job to adapt a novel and turn it into a beautiful movie. The movie is engrossing right from the beginning and certain scenes will keep you on the edge of seat. The brilliant portrayal of chemistry between the tiger and PI is the highlight of the film. You will feel that a man and a beast can be a good friends but ultimately the question might that can we make animal our best friend ? The movie begins with PI telling the story about his adventures in the flashback. The childhood of PI where he begins to believe in different religion , his search for truth and his journey from India to the ship has been executed brilliantly. The moment Pi encounters the ship-wreck and left alone on a life boat with wild animal , the movie takes a complete U-turn and depicts the relationship between tiger and Pi brilliantly. Soon , they develop a special bond which eventually breaks in the end. It is at this place where I felt the emotion content is missing and sympathetic feeling is mixed where Irrfan Khan expresses his concern for not receiving proper goodbye from the tiger. I felt this movie was great but not spectacular which would want me to see it again and again. However , screenplay is crispy keeping you entertained , art direction is heavenly , cinematography is awesome capturing the gorgeous locations and images , visual effects are the highlight of the film and is award-worthy. Suraj Sharma does a superb job as a newcomer. Irrfan Khan gives his best. Tabu is good.Overall , very nice film which was visually enthralling and asks a lot of questions to the audience. It is up to us to decide the answer. Good 3.5/5","
            9/10
            "
"febru3012","2 May 2013","Taking big risks with big payoffs in directing, writing, production and casting were reasons enough for this movie to have won the Oscar for best movie. The story is tight and keeps you focused as no other movie I've seen in years. This movie breaks ground as it doesn't reprocess any story lines like there were in other movies that were in Oscar contention. Because this movie is unique I have to admit it took me a good half hour to get into the swing of what was going on. That is good since this movie takes you places you've never been and completely entertains you while doing so. This is what original movie making is all about. This is a must see movie.","
            10/10
            "
"dbogosian-1","24 November 2012","Visually, this movie is a knockout. Scene after scene produces audible gasps as we see images we never thought possible. The colors just pop off the screen, the various animals shown are incredibly realistic, and the views of sky and sea are just phenomenal. Even if there was no plot whatsoever, you should see it just for the visuals.There is a plot, of course. A boy/young man is stranded on a lifeboat and is forced to survive for endless days through unbelievable hardships. And if that alone were the plot, I'd be content, but the framework around the shipwreck story claims something more, that this story says something about the human condition, about God and man, about sin and salvation, about how we should live our lives. My problem quite frankly is that I just did not see the connection. Maybe I need it told more directly, I certainly have a low tolerance for ambiguity. So if you can live with agonizingly uncertain outcomes, where you question everything you have just seen, then you will love this. But if you like things told to you clearly, you may walk away a bit puzzled, as I did.But regardless, this movie redefines the word ""beautiful."" I was just amazed to see the many, many moods of the ocean as it is portrayed, in fact it becomes one of the primary characters as it is sometimes benevolent, sometimes treacherous; calm or stormy; gray or overflowing with color; etc.","
            8/10
            "
"listofnames","6 January 2013","I'm afraid I must have missed something about this film. And perhaps I really did but there is nothing particularly awe inspiring as you might have been led to believe. For one the grand claim about making you believe in God is never really answered. There is a quick vague nod to it at the end but for me it made no sense. The main story has nothing whatsoever to do with God. So I'm a bit puzzled on that one. There is a bit of a semi twist near the end that I didn't see coming. This reveals an extra dimension to the story that was previously hidden to us. However the impact of the twist is never really brought home in any tangible way (that is quite possibly intentional). You would have to watch the film again to appreciate the twist but like me you will probably not be bothered. The best thing about the film is the cinematography, visual effects, pi himself, young and old (both characters and both actors)and the various animals. They are sometimes cute and have their own personalities. If you like nature programmes you will enjoy it. The 3D was never spectacular but a nice extra. There are a few gorgeous looking tableau like scenes of the boat on the sea with the skyline. Visually the film looks good throughout. Pi (younger)is an interesting character. He is intelligent and has a hunger for learning. His strange obsession with gods and religions is quite annoying though (especially for an atheist like me)and seems to serves no purpose for the narrative. I think the film might be trying to say something quite profound about religion but I'm afraid it was either made too subtly or just isn't there at all. Maybe you need to read the book. The actor of the older pi is quite brilliant and very engaging. Very stoic and dignified. All in all not a bad film but please don't believe the hype! Its a sad story really but the way it ends left me kind of cold and underwhelmed.","
            9/10
            "
"Hellmant","27 November 2012","'LIFE OF PI': Four and a Half Stars (Out of Five) Director Ang Lee's adaptation of the popular 2001 book (of the same name) by Yann Martel about a boy who survives a shipwreck only to be trapped on a boat in the Pacific Ocean with a deadly Bengal tiger. The screenplay was written by David Magee (who also wrote the script adaptation for the 2004 film 'FINDING NEVERLAND') and stars Suraj Sharma and Irrfan Khan in the title role (at two different stages of his life). The film is presented in 3D and packed with visual effects (for the telling of what was said to be an 'unfilmable' book). I found the film to be visually stunning but slow in places. It does build to a satisfactory conclusion though, about spirituality and how we all view the world.The film tells the story of Pi Patel (played by Sharma at age 17 and Khan when he's an adult in his 50s), who was named 'Piscine Molitor' by his parents (after a swimming pool in France). He changed his name to Pi in secondary school after growing tired of constantly being mocked for his name by fellow classmates. He was raised Hindu but also takes up Catholicism and Islam at age 12. His family owns a zoo but decides to sell the animals and move to Canada due to political problems arising in India. A storm causes the ship to sink and Pi is the only one who makes it on to a lifeboat, except for four other animals (a wounded zebra, a spotted hyena, a orangutan and a Bengal tiger). The hyena quickly feeds on the other animals before being killed by the tiger. Pi must then find a way to live on the boat with the deadly tiger (without being eaten by it). He tells this story to a reporter (Rafe Spall) when he's married with children and in his 50's.Of course Pi's religious teachings come in to play while struggling to survive on the ocean. That's what the film is really about and it plays a part in a twist ending as well. What the film says about religion (in the end) might offend some viewers while enlightening others. I liked the overall message of the film. It's definitely a little slow at times due to the fact it primarily takes place on the ocean with one human castaway and a tiger. In that way the film is a little like Robert Zemeckis's 2000 film 'CAST AWAY' as well. Visually it's stunning and probably worth the price to see it in 3D (unless you just don't care for 3D). Not my favorite Ang Lee film but it's definitely a decent fantasy adventure.Watch our movie review show 'MOVIE TALK' at: https://www.youtube.com/watch?v=_8-fGGKVWPc","
            1/10
            "
"hdavis-29","2 December 2012","I've been reading the IMDb reviews after seeing the film last night (in 3-D). I share the awe and pleasure most viewers expressed. In fact I wonder: why the 9s? Why not 10s? Seriously, on exactly what level do you think this film fell short? The acting? The computer-generated animal effects? The script? I mean, really? Where did it fall short? I've been wracking my brain and see nothing but perfection here. There wasn't a minute I'd rewrite or reshoot. It's just a damn good movie and could stand as the gold standard in quite a few genres. I had a friend tell me he'd take off a point because there were too many flying fish. Maybe he's right. I hope that's the worst thing they could say about any film I wrote or directed or produced or shot or acted in. Too many flying fish. Go see it and be dazzled. If this doesn't earn full marks from you, I seriously pose the question: what would?","
            10/10
            "
"rjennica","22 November 2012","This movie took me by surprise. I thought it was just about a young boy and a Bengal tiger trying to survive on a small boat. But it was much more than that, for it conjured up thoughts, spiritually, visually, and intellectually. The actors were amazing and so, the Director Ang Lee. If you do see it, try and catch the 3D showing featuring the largest BTX screen/ multi-channel surround sound. I'm positive it would still be satisfying without those perks, but you will enjoy it much, much, more because it brings you into the location physically. I almost got seasick watching it because the huge screen was so, all encompassing. This movie features an all-Indian cast with acting skills displayed beyond the norm. Everything was so natural, as if no script was ever written. Spontaneity abounded throughout the film. The only negative: the theater turned up the sound too loud.","
            8/10
            "
"taooftri","4 March 2013","This is by far the best Ang Lee's film, at least to me.I read a lot of comments about this film after watching it just yesterday. Many discussions revolve the topic on whether the animal or human version of the story is real. My view is that none of them is real.It is a film about faith. Both the animal and human versions are not real. The human version is made up. The animal version is a figment of Pi's imagination and the animals are merely metaphors. The four animals personify the 3 religions and logic that Pi has been exposed to in earlier life. This adventure allows him to find the religion that means the most to him (we all have our preferred gods). Logic - most likely represented by the orang utan - is not enough to help Pi tide through the ordeal at sea. Only the tiger - his chosen religion/faith - is able to last him the whole way. In effect, the boat is Pi, his heart; and the sea and storms are life itself. Through life, and experiencing life, Pi finds his god.What is the island? The green interwined roots of the mystic green trees most likely stand for the serpents of Vishnu and the shape of the island does remind one of Vishnu. The fact that the island gives and takes away life provides further proof that it is actually a metaphor for Vishnu.There are many other interpretations to this film but I think this is the beauty of Life of Pi. The human version of the story was made up for the two Japanese investigators and it is actually a sarcasm toward the conventional minds, which do not believe in faith and miracle but embrace only the logical.It is a film not to be missed.Bravo, Ang Lee and team!","
            9/10
            "
